timestamp,x,y,vx,vy,v,beta,yaw
6.87,0.8710952601182251,-1.4999987537027655,0.00017998159705348696,-1.2062890570412099e-05,0.0001803853891168503,-0.06692282345848154,-1.18474151508655e-06,7.326461779930647e-07
6.904,0.8710669589568574,-1.4999987478268908,0.0001797253421598586,-1.2062852066042923e-05,0.0001801297060854913,-0.06701774441904486,-1.1906912617871084e-06,7.316422856543454e-07
6.938,0.8710386492643785,-1.499998741949674,0.00017947969718839962,-1.2062802200173645e-05,0.00017988460995805097,-0.06710891674061467,-1.1966385682113553e-06,7.327468552366823e-07
6.9719999999999995,0.8710103313969575,-1.4999987360730143,0.00017924442697553686,-1.2062887812991264e-05,0.00017964987577000262,-0.06719721238132421,-1.2025879430430694e-06,7.316112058720835e-07
7.006,0.8709820057046235,-1.4999987301949196,0.00017901934640417378,-1.2063292201097751e-05,0.00017942533100347518,-0.06728369338338486,-1.2085374076506609e-06,7.282039649764607e-07
7.04,0.8709536725302652,-1.4999987243186341,0.0001788042719419212,-1.2063282318283419e-05,0.00017921074310702225,-0.0673643259802586,-1.2144873440835206e-06,7.272114507411024e-07
7.074,0.8709253322102722,-1.4999987184401362,0.0001785989718324361,-1.2063290698707923e-05,0.00017900590974066985,-0.06744157375054381,-1.2204346315271644e-06,7.283405621722135e-07
7.108,0.8708969850738795,-1.499998712562477,0.0001784032715015666,-1.2063193919964286e-05,0.00017881064825678685,-0.06751478961789877,-1.2263831167942323e-06,7.283045825599328e-07
7.142,0.8708686314443427,-1.4999987066841918,0.00017821696680884747,-1.2063014761077893e-05,0.00017862475635720774,-0.06758415300295412,-1.2323296152180377e-06,7.315109711570189e-07
7.176,0.8708402716382455,-1.4999987008063167,0.00017803989080510718,-1.2062768232276063e-05,0.0001784480683429218,-0.06764978810574755,-1.2382776651225956e-06,7.327795563166677e-07
7.21,0.870811905966126,-1.499998694927653,0.0001778718499650552,-1.2062949779109135e-05,0.00017828042452093393,-0.0677145197774288,-1.2442263290028145e-06,7.31549010106633e-07
7.244,0.8707835347317833,-1.499998689049196,0.00017771266329425083,-1.2062799705723967e-05,0.00017812159282882067,-0.06777414917798212,-1.2501744031125585e-06,7.327546493557048e-07
7.2780000000000005,0.8707551582337155,-1.4999986831708716,0.00017756217319168807,-1.2063362414765154e-05,0.00017797148665251128,-0.06783456868494477,-1.256125963982167e-06,7.270842507367648e-07
7.312,0.8707267767635848,-1.4999986772914435,0.00017742017163824509,-1.206317777551707e-05,0.00017782979942121082,-0.06788765885209946,-1.2620733115246842e-06,7.283381709912408e-07
7.346,0.870698390608276,-1.4999986714125966,0.000177286509877502,-1.2063320935434544e-05,0.0001776964554979556,-0.06793948794357006,-1.2680225318155632e-06,7.271261845275678e-07
7.38,0.8706700000476338,-1.4999986655327686,0.00017716101563234222,-1.2062490537172004e-05,0.00017757119456106153,-0.06798280000626444,-1.2739662849548447e-06,7.324132528356255e-07
7.414,0.8706416053569507,-1.4999986596543626,0.0001770435191237522,-1.2062889723243645e-05,0.00017745399677718604,-0.06803002269172029,-1.2799177185351187e-06,7.315616881230032e-07
7.448,0.8706132068054009,-1.4999986537736159,0.00017693386648378118,-1.2062810796679357e-05,0.00017734459256830187,-0.06807160938358951,-1.2858645140159726e-06,7.327332230835241e-07
7.482,0.8705848046572118,-1.4999986478947926,0.0001768319025786974,-1.2062900705692142e-05,0.0001772428710640778,-0.06811124532919129,-1.2918142519125602e-06,7.31545605289539e-07
7.516,0.8705563991705325,-1.4999986420143414,0.00017673746355869097,-1.206331922089238e-05,0.00017714867963319618,-0.06814988480306017,-1.2977640246203538e-06,7.282457071139826e-07
7.55,0.870527990598508,-1.4999986361345652,0.0001766503868735585,-1.2063271060603341e-05,0.00017706180189769753,-0.06818310272497694,-1.3037132469442271e-06,7.271887453791482e-07
7.584,0.8704995791898829,-1.4999986302540569,0.00017657053883341324,-1.2063213819575284e-05,0.00017698213557186695,-0.06821351800788784,-1.3096609349985859e-06,7.282996245441245e-07
7.618,0.87047116518675,-1.499998624374002,0.0001764977629489554,-1.2063280551023647e-05,0.0001769095335578,-0.0682419338104267,-1.3156102392896723e-06,7.271513164572605e-07
7.652,0.8704427488282055,-1.4999986184932832,0.00017643191971293285,-1.2062825115694408e-05,0.00017684381256736863,-0.06826475286042642,-1.3215561869414143e-06,7.326934207751923e-07
7.686,0.8704143303467171,-1.4999986126120486,0.0001763728670692842,-1.2062869555984986e-05,0.00017678490054346866,-0.06828778888139822,-1.327504337175953e-06,7.327967351184406e-07
7.72,0.8703859099705765,-1.4999986067314022,0.00017632044349840122,-1.2062971033913998e-05,0.0001767326061190689,-0.06830860195930696,-1.333453738458587e-06,7.315983465095874e-07
7.754,0.8703574879237335,-1.499998600850229,0.00017627454648695963,-1.206326145344413e-05,0.00017668683600109388,-0.0683279721932388,-1.33940379213572e-06,7.283120281762275e-07
7.788,0.8703290644248944,-1.4999985949689905,0.00017623500689562354,-1.2063275422703292e-05,0.00017664738964792112,-0.06834333327524576,-1.34535264526968e-06,7.27228000612421e-07
7.822,0.870300639688944,-1.499998589087307,0.00017620172923181725,-1.2063192319341102e-05,0.00017661418400914477,-0.06835573107364584,-1.3513004276042842e-06,7.283186181514867e-07
7.856,0.8702722139250834,-1.4999985832051512,0.00017617454578506764,-1.2062863859000376e-05,0.00017658704161703279,-0.06836438971810191,-1.3572465968305772e-06,7.313624362535783e-07
7.89,0.8702437873397639,-1.4999985773239868,0.0001761533497177407,-1.2062756384600865e-05,0.00017656588772572943,-0.06837198294237685,-1.3631955871367229e-06,7.327291700274127e-07
7.924,0.8702153601333295,-1.4999985714414361,0.00017613799904075706,-1.2062909201687124e-05,0.00017655058335924544,-0.06837878665096686,-1.3691440934743532e-06,7.315221078696473e-07
7.958,0.8701869325037613,-1.4999985655595336,0.00017612839881942332,-1.2062766506754723e-05,0.00017654099582388878,-0.06838169576893365,-1.375092345493038e-06,7.327203791982852e-07
7.992,0.8701585046431612,-1.4999985596775458,0.0001761244080505365,-1.206330703598423e-05,0.0001765370513172697,-0.06838629508028353,-1.3810438828424257e-06,7.271480085518475e-07
8.026,0.8701300767405781,-1.4999985537942442,0.00017612589770126327,-1.2063190767427416e-05,0.0001765385295411945,-0.06838506141703346,-1.3869910696642078e-06,7.283623960075433e-07
8.06,0.8701016489807837,-1.4999985479123543,0.00017613277435490074,-1.2063314414360981e-05,0.0001765453985710591,-0.06838309854509225,-1.392940643680733e-06,7.271569676492286e-07
8.094,0.8700732215445425,-1.4999985420293012,0.00017614491102892045,-1.206296597374224e-05,0.00017655748307412506,-0.06837643259750317,-1.3988872854247197e-06,7.315508298534952e-07
8.128,0.870044794608479,-1.4999985361459138,0.000176162181200296,-1.2062780596749383e-05,0.0001765747002290284,-0.06836870274395564,-1.4048347421082888e-06,7.327431930702782e-07
8.162,0.8700163683465022,-1.4999985302630658,0.0001761845073424784,-1.2062890237209658e-05,0.00017659698170803144,-0.06836068541442096,-1.410783957031463e-06,7.315138262500605e-07
8.196,0.8699879429277476,-1.4999985243793137,0.0001762117570074949,-1.2063269279719174e-05,0.00017662419362415627,-0.06835228793484896,-1.416734005592045e-06,7.282796330445139e-07
8.23,0.869959518517377,-1.4999985184959859,0.00017624381881842395,-1.2063261357670511e-05,0.00017665618003988686,-0.0683398474098649,-1.4226831685053562e-06,7.2720511628673e-07
8.264,0.8699310952779301,-1.4999985126122402,0.00017628060128675686,-1.2063199249342133e-05,0.00017669287242599762,-0.06832528136991584,-1.428630974299201e-06,7.283289152911167e-07
8.298,0.8699026733683357,-1.4999985067279484,0.00017632200731107847,-1.20629644193324e-05,0.0001767341658332935,-0.06830796066870443,-1.4345776974565847e-06,7.314079645198599e-07
8.332,0.8698742529430787,-1.4999985008444778,0.00017636791035470565,-1.2062891562781187e-05,0.00017677995688352487,-0.06828982630453667,-1.4405271097278044e-06,7.315876812578784e-07
8.366,0.869845834154563,-1.499998494959857,0.00017641824030307726,-1.2062798797514609e-05,0.00017683016322580158,-0.06826988116842715,-1.4464743789156598e-06,7.326907376014011e-07
8.4,0.8698174171505422,-1.4999984890749354,0.00017647288295206105,-1.2063307553857869e-05,0.00017688471332071294,-0.06825167734082027,-1.452425205616596e-06,7.270254766535116e-07
8.434,0.8697890020769165,-1.4999984831915611,0.00017653174900193928,-1.2063158627001203e-05,0.0001769434322085561,-0.06822814909700996,-1.4583741089486307e-06,7.283548010471691e-07
8.468,0.8697605890744218,-1.4999984773062935,0.0001765947266747762,-1.2063303697562654e-05,0.0001770062732940235,-0.06820471046955777,-1.464322681339782e-06,7.271637837939382e-07
8.502,0.869732178282844,-1.4999984714205898,0.0001766617570176013,-1.2062964154373997e-05,0.00017707312471613448,-0.06817699878193002,-1.470269019542227e-06,7.314210354866389e-07
8.536,0.8697037698371964,-1.4999984655368097,0.00017673271513451758,-1.2062795307109307e-05,0.00017714390655464206,-0.06814875948355761,-1.476217824617874e-06,7.327361666551996e-07
8.57,0.8696753638703455,-1.499998459650949,0.00017680752899124918,-1.2062911095203308e-05,0.0001772185547059963,-0.06812066419354726,-1.4821662177792702e-06,7.315153216439726e-07
8.604,0.8696469605114929,-1.4999984537652082,0.00017688611497771784,-1.2063192281813535e-05,0.0001772969776390405,-0.0680920756869289,-1.4881159702514603e-06,7.281896901016946e-07
8.638,0.869618559887454,-1.4999984478807453,0.0001769683819069123,-1.2063263192966254e-05,0.00017737905883619278,-0.06806091839349201,-1.4940660731143046e-06,7.272252369819175e-07
8.672,0.8695901621216474,-1.4999984419943655,0.00017705424189186114,-1.2063406826627532e-05,0.00017746472989348168,-0.06802882245116058,-1.500014523445327e-06,7.272459872752882e-07
8.706,0.8695617673354508,-1.4999984361080798,0.00017714362268009831,-1.206278345267685e-05,0.00017755386168950317,-0.06799110030390808,-1.5059595476836494e-06,7.325289377484703e-07
8.74,0.8695333756464401,-1.4999984302230907,0.00017723642242539967,-1.2062845630752128e-05,0.00017764645135455443,-0.06795595936997312,-1.5119097461311244e-06,7.315246620574604e-07
8.774000000000001,0.8695049871701817,-1.4999984243361117,0.00017733258758896,-1.2062816114460048e-05,0.000177742392674363,-0.06791905531239467,-1.517857090482009e-06,7.326470150564837e-07
8.808,0.8694766020194932,-1.4999984184496853,0.0001774320272625615,-1.206336631820181e-05,0.00017784164052726654,-0.06788419439846566,-1.523808492347861e-06,7.271261290895667e-07
8.842,0.8694482203040077,-1.499998412563888,0.00017753465219951523,-1.2063275996486537e-05,0.00017794402310662263,-0.06784456746804077,-1.5297576258263053e-06,7.272834449149157e-07
8.876,0.8694198421314565,-1.4999984066766971,0.00017764039680706565,-1.2063196818561462e-05,0.00017804951922219587,-0.06780386142982632,-1.535705089287221e-06,7.283562929867094e-07
8.91,0.8693914676066247,-1.499998400789573,0.00017774920559873137,-1.2062999580575144e-05,0.00017815806479040187,-0.06776137786696239,-1.5416522676996502e-06,7.314409338443613e-07
8.943999999999999,0.8693630968318845,-1.499998394902831,0.00017786097899527502,-1.2062762325066094e-05,0.00017826956578190426,-0.06771759677841996,-1.5476003982601407e-06,7.326836356242737e-07
8.978,0.869334729907159,-1.4999983890155966,0.00017797565990607851,-1.2062842146864924e-05,0.00017838398941514988,-0.06767454166518384,-1.5535491102069853e-06,7.326876028913505e-07
9.012,0.8693063669301269,-1.499998383128567,0.00017809318134171827,-1.2063348276223404e-05,0.00017850127621966071,-0.0676328491389678,-1.559500490437944e-06,7.271767109848844e-07
9.046,0.8692780079957116,-1.4999983772408134,0.00017821345501986799,-1.2063138608537874e-05,0.0001786212609495502,-0.06758617250145073,-1.5654482441314715e-06,7.283991241230477e-07
9.08,0.8692496531970253,-1.4999983713530987,0.0001783364375898282,-1.2063320069425253e-05,0.0001787439751805025,-0.06754071895238378,-1.571397332312829e-06,7.271975535945393e-07
9.114,0.8692213026246474,-1.4999983654660562,0.00017846204369408134,-1.2062923233678091e-05,0.00017886926833978443,-0.06749111283977978,-1.5773446056226235e-06,7.315113799943634e-07
9.148,0.869192956366414,-1.4999983595768136,0.00017859020851768487,-1.2062773298787523e-05,0.0001789971314799433,-0.06744198906509197,-1.5832917256723077e-06,7.326692127604203e-07
9.182,0.8691646145094392,-1.499998353689004,0.000178720894910311,-1.2062923300291634e-05,0.00017912753109472352,-0.06739365808106355,-1.5892413816889879e-06,7.314822066488164e-07
9.216,0.8691362771370169,-1.499998347801382,0.00017885401382622526,-1.2063332187332718e-05,0.0001792603755580511,-0.06734592515510748,-1.5951927185485363e-06,7.272853022013246e-07
9.25,0.8691079443309812,-1.4999983419120786,0.00017898949961540949,-1.2063177821886732e-05,0.00017939554406878988,-0.06729424307072598,-1.6011397377798751e-06,7.283934478416976e-07
9.284,0.8690796161718469,-1.4999983360230598,0.00017912731032770853,-1.2062880722303603e-05,0.00017953302313657984,-0.06724097545095696,-1.6070864121327331e-06,7.312960585154043e-07
9.318,0.8690512927365217,-1.4999983301347255,0.00017926738155506843,-1.2062791008918265e-05,0.00017967277205112444,-0.06718809631572262,-1.6130354690815342e-06,7.326703993698364e-07
9.352,0.8690229741013399,-1.4999983242456905,0.00017940965646095,-1.2062804792774283e-05,0.0001798147271246287,-0.06713505151215562,-1.6189836745833928e-06,7.326474526929917e-07
9.386,0.8689946603400714,-1.499998318356282,0.00017955407484995548,-1.2063378322902057e-05,0.00017995885888664909,-0.06708439539882444,-1.6249351188048317e-06,7.271715690918313e-07
9.42,0.8689663515244181,-1.4999983124671603,0.00017970057388968415,-1.206314949247311e-05,0.0001801050133448805,-0.06702860158534985,-1.6308832630792553e-06,7.284254019066859e-07
9.454,0.8689380477246108,-1.4999983065779696,0.00017984910764716743,-1.2063206212659048e-05,0.00018025321762901085,-0.06697372343155214,-1.6368319502913618e-06,7.283925549714683e-07
9.488,0.868909749009023,-1.4999983006888475,0.00017999961780636344,-1.2062931753511342e-05,0.0001804033722881221,-0.06691637120247403,-1.6427796216598343e-06,7.314526955395415e-07
9.522,0.8688814554434845,-1.499998294798185,0.00018015206138423837,-1.2062789096750708e-05,0.0001805554654442315,-0.0668591273121902,-1.6487267565097942e-06,7.32644010308424e-07
9.556000000000001,0.868853167092815,-1.4999982889086911,0.0001803063586211331,-1.2062839564749647e-05,0.00018070942160711362,-0.06680236137714789,-1.6546759858485977e-06,7.326456492135483e-07
9.59,0.8688248840201389,-1.4999982830192766,0.00018046250451755116,-1.2063248087463487e-05,0.00018086524677551202,-0.06674698563802556,-1.6606276473606034e-06,7.272558773561337e-07
9.624,0.8687966062859791,-1.4999982771281721,0.00018062039424486133,-1.206319359143858e-05,0.00018102278159611197,-0.06668851114960048,-1.6665749979705785e-06,7.283697731275668e-07
9.658,0.8687683339498321,-1.499998271237568,0.00018078002423116255,-1.2062902823673303e-05,0.0001811820377011836,-0.06662819767295584,-1.6725218354528727e-06,7.325620799918215e-07
9.692,0.8687400670700156,-1.4999982653474229,0.00018094133410141665,-1.2062847666186611e-05,0.00018134298630004443,-0.06656867030508243,-1.678471223290576e-06,7.315088883768335e-07
9.725999999999999,0.8687118057021216,-1.4999982594563082,0.00018110424974525705,-1.206282100835484e-05,0.0001815055396578078,-0.06650881720869306,-1.6844189895954685e-06,7.325985316621781e-07
